src_id,src_community,dest_id,dest_community
1041598,20,1362039,15
1041598,20,1389736,20
1041598,20,1587355,20
1041598,20,1896327,4
104183,22,1362039,15
104183,22,141205,22
104183,22,141644,22
104183,22,188295,0
104183,22,533244,1
104183,22,731823,0
104183,22,758575,0
1042363,15,1362039,15
1042399,0,1343015,0
1042417,0,1343015,0
1042447,0,1343015,0
1042450,0,1301429,0
1042450,0,1342892,0
1042450,0,1343035,0
1042450,0,1343433,28
1042450,0,1346685,3
1042455,0,1343015,0
1043566,4,1362039,15
1043566,4,1386401,4
1043566,4,1925648,4
1043776,0,1343015,0
1043840,4,1362039,15
1043840,4,1928227,4
1044434,20,1362039,15
1044434,20,1389736,20
1044434,20,1587355,20
1044434,20,3299744,20
1044434,20,3299745,20
1045108,4,1362039,15
1045108,4,1386401,4
1045108,4,2094245,30
1046157,15,10179842,15
1046157,15,10182412,3
1046157,15,1362039,15
1046157,15,4080838,15
1048185,21,1276080,21
1048185,21,1362039,15
1048185,21,2992015,14
104844,22,131519,22
104844,22,131597,22
104844,22,1942366,20
104844,22,802609,4
104844,22,802610,4
104844,22,802822,22
104995,0,1276910,0
104995,0,1301429,0
104995,0,731823,0
104995,0,758575,0
1053801,20,1301429,0
1053801,20,1362039,15
1053801,20,1389736,20
1053801,20,1587355,20
1053928,4,1362039,15
1053928,4,2178192,4
105404,3,10184722,3
105404,3,10184759,3
105404,3,10184789,3
105404,3,10184823,3
105404,3,1301429,0
105404,3,159682,3
105404,3,159829,3
105404,3,175970,3
105404,3,212947,3
105404,3,323785,3
105404,3,656137,3
105404,3,731823,0
105404,3,758575,0
105404,3,860103,3
105448,22,188295,0
105448,22,731823,0
105448,22,758575,0
105448,22,839679,0
105538,22,141205,22
105538,22,141644,22
1055557,3,1362039,15
1055557,3,2111857,3
1055852,20,1301429,0
1055852,20,1362039,15
1055852,20,1389736,20
1055852,20,1587355,20
1055852,20,2178192,4
1055860,21,1362039,15
1055860,21,2258146,14
1055935,21,1362039,15
1056158,15,1362039,15
1056726,0,10491403,3
1056726,0,1286149,22
1056726,0,1343285,0
105803,3,1301429,0
105803,3,1347806,0
105803,3,1362039,15
105803,3,1374441,3
105803,3,4493580,3
105803,3,4844004,22
105803,3,4845135,3
105803,3,5091804,3
105803,3,533244,1
105803,3,731823,0
105803,3,758575,0
1058064,0,1345519,0
1058064,0,1348948,0
1058283,3,1347806,0
1058283,3,4315237,3
1058726,0,1301429,0
1058726,0,1976400,0
1058726,0,1976446,0
1058726,0,1976482,0
1058726,0,1976487,0
1058806,14,1362039,15
1058806,14,2563186,14
1060963,20,1301429,0
1060963,20,1362039,15
1060963,20,1389736,20
1060963,20,1587355,20
1061271,22,1386154,22
1061656,15,1362039,15
1061684,15,1362039,15
1061700,15,1362039,15
1061768,4,1362039,15
1061770,3,1362039,15
1061848,1,1362039,15
1061848,1,2094245,30
1061848,1,2239919,4
1061848,1,2706489,1
1061848,1,2706490,4
1062827,0,1976400,0
1062884,1,1202999,14
1062884,1,1362039,15
1062884,1,2563186,14
1062884,1,2706478,1
1062884,1,2706479,1
1062884,1,2706482,1
1062884,1,2706484,1
1062928,1,1362039,15
1062928,1,2563186,14
1062928,1,2706478,1
1062928,1,2706479,1
1062928,1,2706482,1
1062928,1,2706484,1
106326,20,1301429,0
106326,20,1362039,15
106326,20,1386401,4
106326,20,1389736,20
106326,20,1587236,20
106326,20,1587355,20
106326,20,187455,20
106326,20,188295,0
106326,20,422045,14
106326,20,445417,4
106326,20,670309,20
106326,20,731823,0
106326,20,758575,0
1065768,4,1386401,4
1065768,4,1883521,4
1065768,4,1896327,4
1065768,4,4844998,3
106615,3,1301429,0
106615,3,1343433,28
106615,3,188295,0
106615,3,189853,0
106615,3,201582,3
106615,3,731823,0
106615,3,758575,0
106633,21,1362039,15
106633,21,2270635,21
106633,21,2270671,21
106714,0,1347806,0
106714,0,4208996,0
1067167,1,1362039,15
1067419,0,9508834,0
1067437,3,10184722,3
1067437,3,10184823,3
1068531,20,1301429,0
1068531,20,1362039,15
1068531,20,1389736,20
1068531,20,1587355,20
1068531,20,2178010,4
1068531,20,2178023,4
106854,22,166784,22
106854,22,175970,3
106854,22,188295,0
106854,22,221664,22
106854,22,222621,0
106854,22,462947,22
106854,22,520461,22
106854,22,524623,22
106854,22,684824,0
106854,22,731823,0
106854,22,758575,0
106854,22,839679,0
1068875,22,1386401,4
107016,0,188295,0
107016,0,1939630,14
107016,0,731823,0
107016,0,758575,0
107016,0,839679,0
1071593,28,1343433,28
1071593,28,1802542,28
1072612,0,1343193,0
1073290,15,1362039,15
107370,4,1362039,15
107370,4,2239919,4
107373,3,10184722,3
107373,3,159829,3
107373,3,175970,3
107373,3,212947,3
107373,3,272649,3
1074711,0,10491406,3
1074711,0,1301429,0
1074711,0,1343193,0
1075306,4,1362039,15
1075306,4,2957862,4
1075372,4,1301429,0
1075372,4,1362039,15
1075372,4,1386401,4
1075783,0,1186285,20
1075783,0,1301429,0
1075783,0,1343283,0
1075783,0,1343285,0
1075783,0,1346689,0
107580,4,1362039,15
107580,4,1386401,4
107580,4,1389736,20
107580,4,1587355,20
107580,4,187455,20
107580,4,188295,0
107580,4,2094245,30
107580,4,533244,1
107580,4,670309,20
107580,4,731823,0
107580,4,758575,0
107580,4,802609,4
107580,4,802610,4
107580,4,849972,4
107580,4,884788,4
1076112,3,1301429,0
107642,3,10184722,3
107642,3,10184759,3
107642,3,10184823,3
107642,3,1301429,0
107642,3,1343015,0
107642,3,159682,3
107642,3,159829,3
107642,3,175970,3
107642,3,212947,3
107642,3,2217024,3
107642,3,272649,3
107642,3,323785,3
107642,3,731823,0
107642,3,758575,0
107763,0,2274794,0
1077751,1,1362039,15
1077848,15,1362039,15
107801,4,1301429,0
107801,4,1362039,15
107801,4,1386401,4
107801,4,1389736,20
107801,4,1587355,20
107801,4,187455,20
107801,4,188295,0
107801,4,445417,4
107801,4,670309,20
107801,4,731823,0
107801,4,758575,0
107801,4,802609,4
107801,4,802610,4
107801,4,849972,4
107801,4,884788,4
107866,3,10184722,3
107866,3,10184759,3
107866,3,10184823,3
107866,3,1367426,3
107866,3,155159,22
107866,3,155162,22
107866,3,159681,3
107866,3,159682,3
107866,3,159829,3
107866,3,175970,3
107866,3,731823,0
1080079,0,1301429,0
1080079,0,1342892,0
108051,22,1345519,0
108051,22,155159,22
108051,22,155162,22
108051,22,188295,0
108091,22,10184722,3
108091,22,1301429,0
108091,22,155159,22
108091,22,155162,22
108091,22,159682,3
108091,22,159829,3
108091,22,175970,3
108091,22,1879232,4
108091,22,188295,0
108091,22,189853,0
108091,22,2096368,4
108091,22,212947,3
108091,22,2222000,22
108091,22,278663,3
108091,22,731823,0
108091,22,758575,0
108182,0,192420,0
1081881,0,1201875,0
1081881,0,1301429,0
1081881,0,1343015,0
108198,22,1301429,0
108198,22,1343035,0
108198,22,155159,22
108198,22,155162,22
108198,22,731823,0
108213,14,1202999,14
108213,14,1343193,0
108213,14,1345519,0
108213,14,1347806,0
108213,14,1362039,15
108213,14,175970,3
108213,14,2120428,4
108213,14,220049,1
108268,12,155264,12
108268,12,155380,22
108268,12,188295,0
108268,12,358515,0
108268,12,731823,0
108268,12,758575,0
108268,12,839679,0
1082777,0,1301429,0
1083798,0,1301429,0
1083798,0,1343441,0
108387,4,1301429,0
108387,4,1362039,15
108387,4,188295,0
108387,4,2094705,4
108387,4,445417,4
1084169,0,1362039,15
1084323,0,1348948,0
1084521,4,1301429,0
1084521,4,1362039,15
1084521,4,2706490,4
1087376,4,1362039,15
1087376,4,2120428,4
1087376,4,2120560,4
1087485,4,1301429,0
1087485,4,1362039,15
1087485,4,2706490,4
1088728,4,1301429,0
1088728,4,1362039,15
1088728,4,2120428,4
1088728,4,2120560,4
109129,0,188295,0
109129,0,1941033,0
109129,0,731823,0
1091961,20,1362039,15
1091961,20,1389736,20
1091961,20,1587236,20
1091961,20,1587355,20
1092103,1,1362039,15
1092103,1,2706478,1
1092103,1,2706479,1
1092103,1,2706482,1
1092103,1,2706484,1
1092274,1,1362039,15
1092274,1,3212892,1
1093432,4,10179842,15
1093432,4,1155305,15
1093432,4,1301429,0
1093432,4,1362039,15
1093432,4,1386401,4
1093432,4,1927657,4
1093432,4,2563186,14
1093607,0,1347806,0
1093874,1,1362039,15
109429,22,155788,22
1094347,0,1343441,0
1094347,0,2481849,0
109471,1,10179842,15
109471,1,1362039,15
109471,1,1622690,1
109471,1,502088,3
109471,1,533244,1
1094847,22,1927539,14
1096589,4,1301429,0
1096589,4,1362039,15
109838,0,1195484,0
109838,0,1301429,0
109838,0,1343283,0
109838,0,1343285,0
109838,0,1346689,0
109838,0,188295,0
109838,0,189853,0
109838,0,252702,0
109838,0,438259,3
109838,0,731823,0
1099011,4,1362039,15
1099011,4,1386401,4
1099011,4,2561240,30
1099084,22,1924817,14
1099331,15,1362039,15
1100434,22,1386154,22
110187,15,1343441,0
110187,15,1348214,15
110187,15,1362039,15
110187,15,188295,0
110187,15,445417,4
1102609,0,1347806,0
1102609,0,1362039,15
1103923,0,1301429,0
1103923,0,1343015,0
1104087,0,1347806,0
1104087,0,1362039,15
1104587,15,10179842,15
1104587,15,1362039,15
1105350,30,1301429,0
1105350,30,1362039,15
1105350,30,1386401,4
1105350,30,2094245,30
1105897,38,1378085,38
110644,0,1301429,0
110644,0,189853,0
110644,0,553375,0
110644,0,731823,0
110644,0,758575,0
1106729,21,10179842,15
1106729,21,1362039,15
1106729,21,3103530,21
1106729,21,3225831,15
1106998,15,1362039,15
110729,0,188295,0
110729,0,731823,0
110729,0,758575,0
1107790,15,1362039,15
1107845,15,1362039,15
1108266,4,1362039,15
1108266,4,3841818,4
1108594,14,1353596,14
1108594,14,1353612,14
1108594,14,1353757,14
1108594,14,1353840,14
1108594,14,1362039,15
1108594,14,1386401,4
1108594,14,1882250,14
1108594,14,1882364,14
1108594,14,1924630,14
1108594,14,1924817,14
1108594,14,1927539,14
1108594,14,1943527,14
1108594,14,2029365,14
1108594,14,2258146,14
1108594,14,2671882,14
1108594,14,2671896,14
1109694,4,1362039,15
1109694,4,1386401,4
1110218,0,1362039,15
111088,0,188295,0
111088,0,358515,0
111088,0,731823,0
111088,0,758575,0
1110907,0,1362039,15
1110907,0,3844033,0
1111461,3,10415440,3
1111461,3,1301429,0
1111461,3,1362039,15
1111461,3,1386401,4
1111461,3,2094245,30
1111461,3,3894288,3
1111461,3,3907573,3
1111461,3,4009292,3
1111461,3,4782784,3
1111461,3,6347730,3
1111664,15,1155305,15
1111664,15,1362039,15
1111664,15,1587355,20
1111931,4,1362039,15
1113580,4,1362039,15
111621,22,158727,22
111621,22,188295,0
111621,22,2286508,0
111621,22,2290412,15
111621,22,2360771,3
111621,22,260572,22
111621,22,260574,22
111621,22,731823,0
1116555,0,1343015,0
1116936,3,1343433,28
1117213,0,1301429,0
1117213,0,1348948,0
1117213,0,3850608,4
1117478,20,1362039,15
1117478,20,1378364,20
111805,0,188295,0
111805,0,2291695,0
111805,0,731823,0
111805,0,758575,0
1118381,15,1362039,15
1118776,4,1362039,15
1118776,4,1386401,4
1119538,0,1184696,0
1119538,0,1291532,0
1119538,0,1301429,0
1119538,0,1343015,0
1119538,0,1350160,4
1119538,0,1362072,0
1119538,0,1840846,0
1119538,0,2125292,0
1119538,0,5132971,0
1119538,0,6236100,0
1119538,0,6576854,0
1119538,0,9379997,0
1119538,0,9949538,0
1120029,21,1347960,21
112023,0,1301429,0
112023,0,1343283,0
112023,0,1343285,0
112023,0,1346689,0
112023,0,188295,0
112023,0,189853,0
112023,0,252702,0
112023,0,731823,0
1120694,21,1362039,15
1120954,3,10179842,15
1120954,3,1362039,15
1121495,0,1301429,0
1121495,0,1348948,0
112157,1,188295,0
112157,1,2292679,1
112157,1,2292725,1
112157,1,502088,3
1122900,14,1353596,14
1122900,14,1353612,14
1122900,14,1353757,14
1122900,14,1353840,14
1122900,14,1362039,15
1122900,14,1386401,4
1122900,14,1882250,14
1122900,14,1882364,14
1122900,14,1924630,14
1122900,14,1924817,14
1122900,14,1927539,14
1122900,14,1943527,14
1122900,14,2029365,14
1122900,14,2258146,14
1122900,14,2671882,14
1122900,14,2671896,14
1125112,4,1362039,15
1125133,0,1362039,15
1125133,0,2004270,0
1125133,0,9535134,0
1125135,0,2004270,0
1125135,0,9535134,0
1125525,4,1362039,15
1125525,4,1386401,4
1125636,22,1924817,14
1125636,22,6471813,22
1125650,1,1362039,15
1127577,3,2143464,3
1128311,4,1155305,15
1128311,4,1301429,0
1128311,4,1362039,15
1128311,4,1896327,4
1128311,4,2094705,4
1128619,1,1202999,14
1128619,1,1353612,14
1128619,1,1362039,15
1128619,1,2563186,14
1128619,1,2706478,1
1128619,1,2706479,1
1128619,1,2706482,1
1128619,1,2706484,1
1128619,1,4052283,1
1128686,0,1345519,0
1129034,3,10184722,3
1129034,3,10184823,3
1129034,3,2162412,4
112931,28,1343433,28
112931,28,159923,22
112931,28,189853,0
112931,28,731823,0
112931,28,758575,0
1131383,20,1389736,20
1131383,20,1587355,20
1131383,20,1896327,4
1131383,20,2178192,4
1131516,0,1301429,0
1131516,0,1343015,0
1131516,0,1343285,0
1131516,0,1343441,0
1131516,0,1346282,0
1131516,0,1346613,0
1131733,4,1343015,0
1132324,4,1362039,15
1132324,4,1386401,4
1132375,3,5382215,3
1132495,0,1301429,0
1135323,4,1301429,0
1135323,4,1362039,15
1135323,4,1883521,4
113557,30,1362039,15
113557,30,1550662,30
113557,30,175970,3
113557,30,220049,1
113557,30,2247592,1
1136251,15,1362039,15
1136397,0,1301429,0
1136397,0,1343015,0
1136737,28,1362039,15
1137309,0,1343015,0
1137309,0,1349190,0
1137366,0,1343015,0
1137366,0,1349190,0
113810,1,1347806,0
113810,1,1362039,15
113810,1,220049,1
1139872,15,1362039,15
1139872,15,3154726,15
114040,3,10491408,3
114040,3,10491537,3
114040,3,1156943,3
114040,3,1488354,3
114040,3,1556182,3
114040,3,156818,22
114040,3,1644428,3
114040,3,188295,0
114040,3,1909641,3
114040,3,1953994,3
114040,3,196625,3
114040,3,2133050,4
114040,3,214299,3
114040,3,2331390,0
114040,3,2341290,3
114040,3,2856473,3
114040,3,3108494,3
114040,3,312186,3
114040,3,314812,0
114040,3,315582,3
114040,3,327470,3
114040,3,4105101,3
114040,3,4162459,3
114040,3,420972,3
114040,3,422045,14
114040,3,445426,22
114040,3,479627,3
114040,3,4843992,3
114040,3,4844004,22
114040,3,4844401,3
114040,3,4844568,3
114040,3,4844887,3
114040,3,4844907,3
114040,3,4844919,3
114040,3,4845016,3
114040,3,4845096,3
114040,3,4897346,3
114040,3,4897473,3
114040,3,510412,3
114040,3,5166345,3
114040,3,5252700,3
114040,3,551201,22
114040,3,643821,3
114040,3,8709203,3
114040,3,8858374,3
1140474,4,1362039,15
1140474,4,2120428,4
1140474,4,2120560,4
1140862,15,1362039,15
1142212,3,1343433,28
1142212,3,1347806,0
1142735,21,1362039,15
1142735,21,1377223,21
1142808,15,1362039,15
114407,0,1184696,0
114407,0,1301429,0
114407,0,1343015,0
114407,0,1343285,0
114407,0,1343441,0
114407,0,1346282,0
114407,0,1346613,0
114407,0,1346689,0
114407,0,1534204,0
114407,0,502088,3
114407,0,533244,1
114407,0,553375,0
114407,0,731823,0
114456,20,1301429,0
114456,20,1362039,15
114456,20,1386401,4
114456,20,1389736,20
114456,20,1587355,20
114456,20,187455,20
114456,20,188295,0
114456,20,445417,4
114456,20,670309,20
114456,20,731823,0
114456,20,776143,4
1145017,0,1347806,0
1145017,0,1809079,0
1145704,0,1201151,0
1145704,0,1301429,0
1145704,0,1343283,0
1145704,0,1343285,0
1145704,0,1346689,0
114623,30,1362039,15
114623,30,1550662,30
114623,30,175970,3
114623,30,220049,1
1146326,0,1301429,0
114637,0,1301429,0
114637,0,1343283,0
114637,0,1343285,0
114637,0,1346282,0
114637,0,1346689,0
114637,0,188295,0
114637,0,189853,0
114637,0,2053577,0
114637,0,2126430,0
114637,0,252702,0
114637,0,403322,3
114637,0,502088,3
114637,0,5028240,0
114637,0,533244,1
114637,0,731823,0
1146895,0,1301429,0
1146896,0,1201151,0
1146896,0,1301429,0
1146896,0,1343283,0
1146896,0,1343285,0
1146896,0,1346689,0
1146965,0,1345519,0
1146965,0,3884291,0
114762,20,1301429,0
114762,20,1362039,15
114762,20,1389736,20
114762,20,1587236,20
114762,20,1587355,20
114762,20,187455,20
114762,20,188295,0
114762,20,670309,20
114762,20,731823,0
114762,20,758575,0
114763,20,1301429,0
114763,20,1362039,15
114763,20,1389736,20
114763,20,1587236,20
114763,20,1587355,20
114763,20,187455,20
114763,20,188295,0
114763,20,670309,20
114763,20,731823,0
114763,20,758575,0
114770,20,1389736,20
114770,20,1587355,20
114770,20,187455,20
114770,20,188295,0
114770,20,670309,20
114770,20,731823,0
114770,20,758575,0
114772,20,10491537,3
114772,20,1301429,0
114772,20,1362039,15
114772,20,1389736,20
114772,20,1587355,20
114772,20,161622,4
114772,20,187455,20
114772,20,188295,0
114772,20,1928148,4
114772,20,2178010,4
114772,20,2178023,4
114772,20,4844947,3
114772,20,6380094,0
114772,20,670309,20
114772,20,731823,0
114772,20,758575,0
114774,20,1362039,15
114774,20,1389736,20
114774,20,1587355,20
114774,20,187455,20
114774,20,1930465,4
114774,20,670309,20
114774,20,731823,0
114774,20,758575,0
1148014,30,1362039,15
1148014,30,1888700,1
1148014,30,2094245,30
1148014,30,2094270,30
1148014,30,3475361,30
1149175,22,1942366,20
114969,20,1362039,15
114969,20,1389736,20
114969,20,1587355,20
114969,20,187455,20
114969,20,188295,0
114969,20,670309,20
114969,20,731823,0
114969,20,758575,0
1150169,20,1362039,15
1150169,20,1389736,20
1150366,0,1345519,0
115060,20,1301429,0
115060,20,1362039,15
115060,20,1389736,20
115060,20,1587355,20
115060,20,187455,20
115060,20,188295,0
115060,20,670309,20
115060,20,731823,0
115060,20,758575,0
1151271,0,1809079,0
1151354,0,1809079,0
115167,20,1362039,15
115167,20,1389736,20
115167,20,1587355,20
115167,20,187455,20
115167,20,188295,0
115167,20,670309,20
115178,20,1362039,15
115178,20,1389736,20
115178,20,1587355,20
115178,20,187455,20
115178,20,188295,0
115178,20,670309,20
115179,20,1301429,0
115179,20,1348948,0
115179,20,1362039,15
115179,20,1389736,20
115179,20,1587355,20
115179,20,187455,20
115179,20,188295,0
115179,20,189853,0
115179,20,670309,20
115179,20,731823,0
115179,20,758575,0
1151928,15,1362039,15
1152072,28,1343433,28
1152985,22,1924817,14
115324,22,175970,3
115324,22,177308,22
115324,22,177436,22
115324,22,177640,22
115324,22,502088,3
115324,22,731823,0
115324,22,758575,0
1153394,20,1343433,28
1153394,20,1362039,15
1153394,20,1389736,20
1153394,20,1587236,20
1153394,20,1587355,20
1154459,0,1809079,0
1155239,1,1362039,15
1155239,1,3895751,1
1155305,15,10043087,15
1155305,15,10043096,15
1155305,15,10043268,15
1155305,15,10045115,15
1155305,15,10045127,15
1155305,15,10045139,15
1155305,15,10045151,15
1155305,15,10045336,15
1155305,15,10046502,15
1155305,15,10085081,15
1155305,15,10141539,15
1155305,15,10214682,15
1155305,15,10214705,15
1155305,15,10216923,15
1155305,15,10354505,15
1155305,15,10357374,15
1155305,15,10406848,15
1155305,15,10406921,15
1155305,15,10407378,15
1155305,15,10407437,15
1155305,15,10408247,15
1155305,15,10409256,15
1155305,15,10410101,15
1155305,15,10410193,15
1155305,15,10410977,15
1155305,15,10558201,15
1155305,15,10558917,15
1155305,15,10597280,15
1155305,15,10627016,15
1155305,15,10650949,15
1155305,15,1177201,20
1155305,15,1192275,20
1155305,15,1194747,4
1155305,15,1205988,15
1155305,15,1246664,20
1155305,15,1256867,1
1155305,15,1269120,15
1155305,15,1290164,3
1155305,15,1290168,15
1155305,15,1290176,15
1155305,15,1290178,15
1155305,15,1292363,15
1155305,15,1315435,4
1155305,15,1321616,4
1155305,15,1329921,15
1155305,15,1338324,30
1155305,15,1352212,0
1155305,15,1362039,15
1155305,15,1375187,15
1155305,15,1376938,15
1155305,15,1379559,0
1155305,15,1389829,0
1155305,15,1392001,15
1155305,15,1393479,20
1155305,15,1413239,15
1155305,15,1419804,15
1155305,15,1504799,15
1155305,15,1798485,20
1155305,15,1876881,15
1155305,15,1894707,4
1155305,15,1925648,4
1155305,15,1965455,4
1155305,15,1979850,20
1155305,15,2007433,15
1155305,15,2074299,15
1155305,15,2078055,15
1155305,15,2130409,4
1155305,15,2190365,20
1155305,15,2285865,15
1155305,15,2285875,4
1155305,15,2285879,4
1155305,15,2289196,15
1155305,15,2339426,22
1155305,15,2353925,20
1155305,15,2372937,4
1155305,15,2382724,0
1155305,15,2427205,15
1155305,15,2432600,22
1155305,15,2440029,4
1155305,15,2533177,30
1155305,15,2534701,20
1155305,15,2589110,4
1155305,15,2652464,15
1155305,15,2685817,15
1155305,15,2707875,15
1155305,15,2776840,15
1155305,15,2822228,4
1155305,15,2842491,15
1155305,15,2856364,20
1155305,15,3040798,15
1155305,15,3041441,4
1155305,15,3083738,4
1155305,15,3086853,14
1155305,15,3087813,15
1155305,15,3094715,15
1155305,15,3098789,15
1155305,15,3098913,15
1155305,15,3102470,14
1155305,15,3109175,4
1155305,15,3115363,15
1155305,15,3115674,1
1155305,15,3117603,30
1155305,15,3140327,3
1155305,15,3193866,15
1155305,15,3214927,3
1155305,15,3217263,15
1155305,15,3218251,15
1155305,15,3228306,15
1155305,15,3268485,20
1155305,15,3311237,15
1155305,15,3431375,15
1155305,15,3548404,4
1155305,15,3637294,15
1155305,15,3645575,15
1155305,15,3646660,4
1155305,15,3650437,4
1155305,15,3650722,15
1155305,15,3654213,14
1155305,15,3679362,20
1155305,15,3687514,14
1155305,15,3719925,15
1155305,15,3948349,20
1155305,15,3995957,15
1155305,15,3998338,4
1155305,15,4047885,3
1155305,15,4080152,3
1155305,15,4115140,15
1155305,15,4121748,15
1155305,15,4125008,4
1155305,15,4128907,15
1155305,15,4150657,15
1155305,15,4151024,14
1155305,15,4163181,15
1155305,15,4169123,15
1155305,15,4169714,14
1155305,15,4189899,14
1155305,15,4190163,15
1155305,15,4200087,3
1155305,15,4215711,15
1155305,15,4251301,3
1155305,15,4269552,15
1155305,15,4303188,14
1155305,15,4303225,15
1155305,15,4462152,4
1155305,15,4480047,14
1155305,15,4481103,15
1155305,15,4489112,15
1155305,15,4497236,4
1155305,15,4504979,15
1155305,15,4505155,15
1155305,15,4505358,30
1155305,15,4505393,3
1155305,15,4506777,4
1155305,15,4507533,15
1155305,15,4510528,15
1155305,15,4580036,15
1155305,15,4587280,4
1155305,15,4588964,14
1155305,15,4602226,15
1155305,15,4604932,3
1155305,15,4605216,15
1155305,15,4613912,15
1155305,15,4615574,15
1155305,15,4622353,15
1155305,15,4622564,15
1155305,15,4631225,15
1155305,15,4634982,15
1155305,15,4645385,15
1155305,15,4650407,15
1155305,15,4652197,15
1155305,15,4652635,15
1155305,15,4652807,15
1155305,15,4658007,4
1155305,15,4661334,15
1155305,15,4667046,14
1155305,15,4670165,15
1155305,15,4672439,15
1155305,15,4676248,15
1155305,15,4683496,0
1155305,15,4684020,15
1155305,15,4684302,15
1155305,15,4684724,15
1155305,15,4689888,15
1155305,15,4694067,15
1155305,15,4714223,15
1155305,15,4714248,15
1155305,15,4727442,4
1155305,15,4739224,15
1155305,15,4756594,4
1155305,15,4778840,15
1155305,15,4819588,15
1155305,15,4828970,15
1155305,15,4831262,15
1155305,15,4838800,14
1155305,15,4945388,15
1155305,15,4960151,15
1155305,15,5017220,15
1155305,15,5024984,4
1155305,15,5027479,4
1155305,15,5027495,4
1155305,15,5027584,4
1155305,15,5028822,14
1155305,15,5029305,4
1155305,15,5086343,15
1155305,15,5089127,15
1155305,15,5110137,14
1155305,15,5113412,15
1155305,15,5113424,30
1155305,15,5113440,30
1155305,15,5118513,15
1155305,15,5121991,14
1155305,15,5145997,15
1155305,15,5169143,14
1155305,15,5199039,15
1155305,15,5391632,15
1155305,15,5403031,4
1155305,15,5405647,15
1155305,15,5418510,4
1155305,15,5498283,14
1155305,15,5501626,15
1155305,15,5506314,4
1155305,15,5513312,15
1155305,15,5518700,15
1155305,15,5546277,15
1155305,15,5569593,15
1155305,15,5577072,15
1155305,15,5577327,15
1155305,15,5580895,15
1155305,15,5582155,15
1155305,15,5611914,4
1155305,15,5612693,15
1155305,15,5616363,15
1155305,15,5620099,14
1155305,15,5715290,4
1155305,15,5717975,15
1155305,15,5762234,15
1155305,15,5853575,15
1155305,15,5908189,15
1155305,15,5930905,15
1155305,15,5989569,15
1155305,15,5989643,22
1155305,15,5989678,15
1155305,15,5989692,15
1155305,15,5990316,15
1155305,15,5991622,21
1155305,15,5998669,14
1155305,15,6035705,15
1155305,15,6044564,14
1155305,15,6044591,14
1155305,15,6054788,14
1155305,15,6070918,15
1155305,15,6095489,15
1155305,15,6104163,15
1155305,15,6157494,30
1155305,15,6206666,15
1155305,15,6225121,15
1155305,15,6230502,15
1155305,15,6239827,15
1155305,15,6268496,15
1155305,15,6320454,15
1155305,15,6321304,15
1155305,15,6323577,3
1155305,15,6337937,15
1155305,15,6358566,15
1155305,15,6360681,15
1155305,15,6368286,22
1155305,15,6371312,15
1155305,15,6373647,15
1155305,15,6376328,15
1155305,15,6387264,15
1155305,15,6422758,15
1155305,15,6427191,14
1155305,15,6430531,15
1155305,15,6434254,15
1155305,15,6438710,15
1155305,15,6441868,0
1155305,15,6443701,14
1155305,15,6452014,15
1155305,15,6452080,15
1155305,15,6452267,15
1155305,15,6474025,15
1155305,15,6477547,14
1155305,15,6488597,15
1155305,15,6489420,15
1155305,15,6500908,15
1155305,15,6503756,15
1155305,15,6506169,15
1155305,15,6507566,14
1155305,15,6508085,15
1155305,15,6508092,15
1155305,15,6509066,15
1155305,15,6509781,15
1155305,15,6518979,15
1155305,15,6580159,15
1155305,15,6586829,15
1155305,15,6588246,15
1155305,15,6601660,15
1155305,15,6617908,15
1155305,15,6621810,15
1155305,15,6622257,15
1155305,15,6624187,15
1155305,15,6645961,14
1155305,15,6681349,15
1155305,15,6691495,15
1155305,15,6693844,14
1155305,15,6693868,14
1155305,15,6710266,15
1155305,15,6711155,15
1155305,15,6724649,15
1155305,15,6888558,15
1155305,15,6908170,15
1155305,15,6910505,15
1155305,15,6982163,30
1155305,15,7045117,15
1155305,15,7045799,15
1155305,15,7298298,15
1155305,15,7511957,15
1155305,15,7520766,15
1155305,15,7521496,15
1155305,15,7522023,15
1155305,15,7522653,15
1155305,15,7527223,15
1155305,15,7527292,15
1155305,15,7528312,15
1155305,15,7531425,15
1155305,15,7531513,15
1155305,15,7531546,15
1155305,15,7532654,15
1155305,15,7532670,15
1155305,15,7532702,15
1155305,15,7533830,15
1155305,15,7533935,15
1155305,15,7580680,15
1155305,15,7585850,15
1155305,15,7623669,15
1155305,15,7630875,15
1155305,15,7634335,15
1155305,15,7635221,15
1155305,15,7648860,15
1155305,15,7690054,4
1155305,15,7695832,15
1155305,15,7750421,15
1155305,15,7750452,15
1155305,15,7750462,15
1155305,15,7837519,15
1155305,15,7837552,15
1155305,15,7876240,15
1155305,15,7893829,15
1155305,15,7900705,15
1155305,15,7904802,15
1155305,15,7904805,15
1155305,15,7926724,15
1155305,15,7976778,14
1155305,15,7982646,15
1155305,15,7991369,15
1155305,15,7997515,15
1155305,15,8001419,15
1155305,15,8001804,15
1155305,15,8006606,15
1155305,15,8006617,15
1155305,15,8010564,15
1155305,15,8010578,15
1155305,15,8010601,15
1155305,15,8010645,15
1155305,15,8010693,15
1155305,15,8017612,15
1155305,15,8017668,15
1155305,15,8017708,15
1155305,15,8018465,15
1155305,15,8019687,15
1155305,15,8019718,15
1155305,15,8022263,15
1155305,15,8031053,15
1155305,15,8036602,15
